"","WorkerId","Random.ID","Start.Date","End.Date","Progress","Duration..in.seconds.","Finished","Recorded.Date","Response.ID","User.Language","Q_RecaptchaScore","Click.to.write.the.question.text...Date","X...I.believe.I.have.encountered.this.animal.species.in.the.real.world.","Which.social.media.do.you.have.use..select.all.that.apply..","X...I.am.knowledgeable.about.wildlife.and.or.habitat.conservation.","X...This.animal.is.an.endangered.species.","X...After.seeing.this.post..I.am.more.likely.to.support.wildlife.conservation.and.or.research.","X...This.animal.would.make.a.good.pet.","X...I.believe.I.have.encountered.this.animal.species.online.","X...I.would.seek.out.an.experience.to.personally.interact.with.this.animal.","X...This.post.depicts.wildlife.research.","X...I.would.like.to.have.this.animal.as.a.pet.","X...I.think.wildlife.conservation.is.important.","X...I.actively.support.or.participate.in.wildlife.and.or.habitat.conservation.","X...After.seeing.this.post..I.would.like.to.see.more.images.like.this.","To.see.the.post.again..use.your.mouse.to.click.on.the..Back..button.....What.one.word.comes.to.mind.when.you.see.this.post.","What.is.your.age.","Please.specify.your.ethnicity.","To.which.gender.identity.do.you.most.identify.","What.is.the.highest.degree.or.level.of.school.you.have.completed..If.currently.enrolled..what.is.your.highest.degree.received.","Treatment.shown","image","qresearch","qinteract","qgoodpet","qhavepet"
"862","A1AFQDH34E87IG",43670,2022-08-19 16:40:56,2022-08-19 16:50:38,100,581,"1",2022-08-19 16:50:38,"R_3dLzYWm3gecO55P","EN",0.800000011920929,"44792",4,"2",4,4,4,4,4,4,4,4,5,4,4,"me with a mountain gorilla",59,1,1,4,"Image1","Image1",4,4,4,4
"863","A1PVL74S10WYD7",10418,2022-08-19 16:41:01,2022-08-19 16:43:55,100,173,"1",2022-08-19 16:43:55,"R_325f4JCIfNhfDvD","EN",1,"44792",1,"2",2,1,1,1,1,1,2,1,4,1,1,"Sad",31,1,2,4,"Image3","Image3",2,1,1,1
"864","A110TX2PKWIQ2O",49178,2022-08-19 16:41:06,2022-08-19 16:43:35,100,149,"1",2022-08-19 16:43:36,"R_1mfl0QjYC0HZfYL","EN",0.899999976158142,"44792",4,"1,2,3",4,5,5,5,4,4,5,5,5,5,4,"good",30,1,1,4,"Image4","Image4",5,4,5,5
"865","A2CGHAX1U2DBMU",49178,2022-08-19 16:41:06,2022-08-19 16:43:35,100,149,"1",2022-08-19 16:43:36,"R_1mfl0QjYC0HZfYL","EN",0.899999976158142,"44792",4,"1,2,3",4,5,5,5,4,4,5,5,5,5,4,"good",30,1,1,4,"Image4","Image4",5,4,5,5
"866","A2YQSDTAUBIAHC",38804,2022-08-19 16:41:08,2022-08-19 16:46:17,100,309,"1",2022-08-19 16:46:18,"R_3PmBq9Xdq58dG6j","EN",1,"44792",4,"2",4,4,4,4,4,4,4,4,4,4,4,"GORILLA",36,1,2,4,"Image1","Image1",4,4,4,4
"867","A2RZLYO5QJT4AS",58926,2022-08-19 16:41:11,2022-08-19 16:50:25,100,553,"1",2022-08-19 16:50:25,"R_Q9TSyElIyyi3gkx","EN",0.899999976158142,"44792",2,"1,2,3,5",3,2,3,2,4,3,5,2,4,3,3,"Sweet",38,1,2,3,"Image4","Image4",5,3,2,2
"868","A3U31E31A08946",86831,2022-08-19 16:41:11,2022-08-19 16:49:11,100,480,"1",2022-08-19 16:49:12,"R_1n0VGpDFKiwNy73","EN",1,"44792",1,"1,2",2,2,2,1,4,2,4,1,5,2,4,"Majestic",64,1,2,4,"Image1","Image1",4,2,1,1
"869","A2J1QH8F9ELL2P",27130,2022-08-19 16:41:15,2022-08-19 16:44:17,100,182,"1",2022-08-19 16:44:18,"R_voAMYeYbwDoeZEJ","EN",1,"33511",5,"1,2,3",4,5,5,4,5,4,5,5,5,5,4,"FORGIVENESS",30,1,1,4,"Image3","Image3",5,4,4,5
"870","A290G3JXDUPLB6",74134,2022-08-19 16:41:17,2022-08-19 16:50:25,100,548,"1",2022-08-19 16:50:26,"R_2ZQC3srCdv5IkNw","EN",0.400000005960464,"44793",5,"1",5,5,5,5,3,4,5,4,4,4,4,"VERY NICE",35,4,1,2,"Image2","Image2",5,4,5,4
"871","A641SR8QMF3CK",57323,2022-08-19 16:41:24,2022-08-19 16:46:09,100,285,"1",2022-08-19 16:46:09,"R_9HMFHr3KSi0T8EF","EN",0.899999976158142,"44792",1,"1",3,4,4,3,3,4,4,5,5,4,4,"cute",50,1,2,2,"Image4","Image4",4,4,3,5
"872","A3ANY1IVWHG999",68340,2022-08-19 16:41:24,2022-08-19 16:46:28,100,303,"1",2022-08-19 16:46:28,"R_12FRjvRnJGTc1EN","EN",1,"44792",2,"1,3",3,4,3,1,5,5,3,1,4,3,2,"Unsafe",37,1,2,2,"Image2","Image2",3,5,1,1
"873","A2LMZD1W7U1RRD",61101,2022-08-19 16:41:38,2022-08-19 16:43:24,100,106,"1",2022-08-19 16:43:25,"R_uqrnQRs7vDty35v","EN",0.899999976158142,"44792",4,"1,2,3,5",2,4,4,2,5,2,2,5,4,5,4,"GOOD FEEL",30,1,1,4,"Image3","Image3",2,2,2,5
"874","A2ELXYKRPPGRPB",97477,2022-08-19 16:41:38,2022-08-19 16:44:31,100,173,"1",2022-08-19 16:44:32,"R_REb6RE26lsv5Mhr","EN",1,"44791",1,"1,2,3,5",4,4,3,1,4,3,4,1,5,4,5,"powerful",36,1,2,4,"Image1","Image1",4,3,1,1
"875","A2O2EC9FM179NY",74123,2022-08-19 16:41:44,2022-08-19 16:44:52,100,187,"1",2022-08-19 16:44:52,"R_V1DIbaCR9mW7P5n","EN",0.800000011920929,"44792",5,"2",5,5,5,1,5,5,5,1,5,5,5,"Amazing",30,4,1,4,"Image2","Image2",5,5,1,1
"876","A17I0JD3MXFPVS",80565,2022-08-19 16:41:52,2022-08-19 16:49:47,100,475,"1",2022-08-19 16:49:48,"R_x4uJRinWjFDoKyZ","EN",0.899999976158142,"44792",4,"1,2,3",4,3,4,1,4,5,1,4,5,5,4,"this animal is Disgusting",30,6,2,4,"Image4","Image4",1,5,1,4
"877","A27TCEXM7FVFUN",18463,2022-08-19 16:41:54,2022-08-19 16:43:37,100,103,"1",2022-08-19 16:43:38,"R_1pxGmR7tXuc2EQd","EN",0.899999976158142,"44792",5,"1,2,3",5,5,5,5,4,5,4,5,5,4,5,"animal",30,1,1,4,"Image2","Image2",4,5,5,5
"878","A3R0S4QK7VY0QA",27318,2022-08-19 16:41:56,2022-08-19 16:46:02,100,245,"1",2022-08-19 16:46:02,"R_31mUhBztHYqxuFq","EN",1,"44792",5,"2",5,5,4,4,5,4,4,4,5,4,5,"The animal handle the safe",25,5,2,4,"Image2","Image2",4,4,4,4
"879","A1HLFW90NYNYJ7",30351,2022-08-19 16:42:00,2022-08-19 16:44:51,100,171,"1",2022-08-19 16:44:51,"R_s4I5WXVYvv4izGV","EN",1,"44792",4,"1,2,3",4,3,4,4,4,4,4,4,4,4,4,"nice",25,5,2,4,"Image1","Image1",4,4,4,4
"880","ADTQZUNPMXKC6",75500,2022-08-19 16:42:00,2022-08-19 16:44:53,100,172,"1",2022-08-19 16:44:53,"R_tRqMFervBgrK0mJ","EN",1,"44792",5,"2",4,4,4,4,5,5,5,5,5,4,5,"good",30,4,1,4,"Image3","Image3",5,5,4,5
"881","A2SM884JNBY6E7",31062,2022-08-19 16:42:13,2022-08-19 16:44:19,100,126,"1",2022-08-19 16:44:19,"R_2UhK5ZBS71lblxo","EN",1,"44792",4,"1,2",4,4,4,4,4,4,4,4,4,4,4,"animal",30,1,1,5,"Image3","Image3",4,4,4,4
"882","A1508NNZV8ECUX",71540,2022-08-19 16:42:19,2022-08-19 16:44:25,100,125,"1",2022-08-19 16:44:25,"R_xu5GMfS6ql2jB6h","EN",0.899999976158142,"44792",4,"2",4,4,4,5,4,4,4,5,5,4,4,"GORILLA",30,1,1,4,"Image1","Image1",4,4,5,5
"883","A3LE1BIVORW3VR",54850,2022-08-19 16:42:25,2022-08-19 16:49:52,100,447,"1",2022-08-19 16:49:52,"R_zUTjqhcMch1QgAV","EN",0.899999976158142,"44792",4,"1,2,3,5",4,4,4,1,4,1,4,1,4,3,2,"Concerned",25,1,1,5,"Image3","Image3",4,1,1,1
"884","A1FYZPVWWC808I",60149,2022-08-19 16:42:25,2022-08-19 16:45:29,100,184,"1",2022-08-19 16:45:30,"R_1QAwhD3NgsHsnvq","EN",0.899999976158142,"44792",4,"1,2,3",4,1,4,4,4,4,4,5,4,4,4,"Save Wild Animals",53,1,1,4,"Image4","Image4",4,4,4,5
"885","A2N20DZGPI201O",62605,2022-08-19 16:42:25,2022-08-19 16:47:37,100,311,"1",2022-08-19 16:47:37,"R_271lVBuw4qUnrVe","EN",1,"44792",1,"1,2,5",4,5,3,1,3,4,4,1,5,4,4,"Dangerous",36,1,2,2,"Image2","Image2",4,4,1,1
"886","A3L826SCLNKAAD",95061,2022-08-19 16:42:32,2022-08-19 16:46:20,100,227,"1",2022-08-19 16:46:20,"R_3P6p7Fs3hIQt3sy","EN",1,"44792",2,"2,3",4,4,4,3,4,3,3,2,4,4,4,"nothing",35,1,2,2,"Image4","Image4",3,3,3,2
"887","A7JY83XLBASTQ",52709,2022-08-19 16:43:04,2022-08-19 16:47:17,100,252,"1",2022-08-19 16:47:17,"R_W8JwcyXqvQrmpk5","EN",0.899999976158142,"44792",1,"1,3",2,4,5,1,5,4,4,1,5,3,4,"Nature",23,1,1,2,"Image1","Image1",4,4,1,1
"888","A1PR72RCCDVLD9",69928,2022-08-19 16:43:07,2022-08-19 16:55:36,100,748,"1",2022-08-19 16:55:36,"R_uk5JAJUHkUoK3Rf","EN",0.800000011920929,"44792",5,"2",5,5,5,5,5,5,5,5,5,5,5,"Wildlife",32,1,2,4,"Image2","Image2",5,5,5,5
"889","A1MRAER66G6Y5S",30281,2022-08-19 16:43:20,2022-08-19 16:47:45,100,265,"1",2022-08-19 16:47:45,"R_3M5wHB44KeoKMkd","EN",1,"44792",4,"1,2,5",4,4,4,4,4,4,4,5,4,4,4,"save would animals",63,1,2,4,"Image4","Image4",4,4,4,5
"890","A208DRX0TB26QD",75504,2022-08-19 16:43:28,2022-08-19 16:47:46,100,258,"1",2022-08-19 16:47:46,"R_1LeglANSxpKqIcp","EN",1,"44792",5,"2",5,5,5,5,5,5,5,5,5,5,5,"mountain gorila",29,4,1,5,"Image2","Image2",5,5,5,5
"891","A3POUEYN59J30P",97630,2022-08-19 16:43:36,2022-08-19 16:45:09,100,92,"1",2022-08-19 16:45:09,"R_Q4EbS7nbKG7oEyR","EN",0.899999976158142,"44792",4,"1,2,3,5",4,5,4,2,4,2,5,2,4,5,2,"NOTHING",30,1,1,4,"Image3","Image3",5,2,2,2
"892","AJD1AE609COQU",67064,2022-08-19 16:43:41,2022-08-19 16:47:00,100,198,"1",2022-08-19 16:47:01,"R_RVJ19luiX3PxFOV","EN",1,"44792",4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,"safe handling",25,5,1,4,"Image3","Image3",4,4,4,4
"893","A36QLBY4J674NK",98732,2022-08-19 16:43:41,2022-08-19 16:51:09,100,447,"1",2022-08-19 16:51:09,"R_XTVtOLrqibKwAkp","EN",0.699999988079071,"44792",1,"2,3,5",1,4,2,1,4,1,4,1,5,2,3,"Interesting",28,3,2,3,"Image2","Image2",4,1,1,1
"894","A2G8SHTCXMQPHY",24725,2022-08-19 16:43:49,2022-08-19 16:52:20,100,510,"1",2022-08-19 16:52:20,"R_3GD1TYS0v0s4iBy","EN",0.899999976158142,"44792",4,"2,3",4,4,4,4,4,4,4,4,4,4,4,"training",47,1,2,4,"Image4","Image4",4,4,4,4
"895","A3VH9AT1MB4MI2",57045,2022-08-19 16:43:50,2022-08-19 16:48:59,100,309,"1",2022-08-19 16:48:59,"R_87ger9aPwToB0LD","EN",0.899999976158142,"44792",5,"1,3",4,5,5,4,5,4,5,5,5,4,4,"clam",25,3,1,4,"Image2","Image2",5,4,4,5
"896","A5ARVKMY9FVJG",12887,2022-08-19 16:43:52,2022-08-19 16:51:12,100,439,"1",2022-08-19 16:51:12,"R_3HtvfS6mtkteyvG","EN",1,"44792",2,"1,2,3,5",2,3,3,2,2,3,4,1,5,2,4,"Exotic",38,3,1,3,"Image4","Image4",4,3,2,1
"897","A3TNXQNZ3BR8H5",58645,2022-08-19 16:44:01,2022-08-19 16:55:35,100,693,"1",2022-08-19 16:55:35,"R_AGNk3nW6KflFpTz","EN",1,"44792",4,"1,2",4,3,4,3,4,4,3,4,5,4,4,"good habit animal",36,1,1,5,"Image3","Image3",3,4,3,4
"898","ALYR5CI2SM2JC",76041,2022-08-19 16:44:10,2022-08-19 16:46:46,100,155,"1",2022-08-19 16:46:46,"R_bsmthtRwaNptWiR","EN",1,"44792",1,"1,2,3,5",1,4,3,1,4,1,5,1,5,3,3,"nature",32,5,1,2,"Image1","Image1",5,1,1,1
"899","A38K00Z4S2BHDE",33372,2022-08-19 16:44:24,2022-08-19 16:46:51,100,147,"1",2022-08-19 16:46:52,"R_3LbYsxgLP95dAou","EN",1,"44792",5,"1,2,3",4,4,4,4,4,4,4,4,4,5,5,"GOOD",30,1,1,4,"Image4","Image4",4,4,4,4
"900","A1V74XPZ7AXHTV",33372,2022-08-19 16:44:24,2022-08-19 16:46:51,100,147,"1",2022-08-19 16:46:52,"R_3LbYsxgLP95dAou","EN",1,"44792",5,"1,2,3",4,4,4,4,4,4,4,4,4,5,5,"GOOD",30,1,1,4,"Image4","Image4",4,4,4,4
"901","A28DTM5Q263WKQ",33372,2022-08-19 16:44:24,2022-08-19 16:46:51,100,147,"1",2022-08-19 16:46:52,"R_3LbYsxgLP95dAou","EN",1,"44792",5,"1,2,3",4,4,4,4,4,4,4,4,4,5,5,"GOOD",30,1,1,4,"Image4","Image4",4,4,4,4
"902","A3FA9WTWY3OSW1",33372,2022-08-19 16:44:24,2022-08-19 16:46:51,100,147,"1",2022-08-19 16:46:52,"R_3LbYsxgLP95dAou","EN",1,"44792",5,"1,2,3",4,4,4,4,4,4,4,4,4,5,5,"GOOD",30,1,1,4,"Image4","Image4",4,4,4,4
"903","AAC1T1OKFL54P",33372,2022-08-19 16:44:24,2022-08-19 16:46:51,100,147,"1",2022-08-19 16:46:52,"R_3LbYsxgLP95dAou","EN",1,"44792",5,"1,2,3",4,4,4,4,4,4,4,4,4,5,5,"GOOD",30,1,1,4,"Image4","Image4",4,4,4,4
"904","A31P9S9LXL44SA",60322,2022-08-19 16:44:26,2022-08-19 17:32:29,100,2882,"1",2022-08-19 17:32:29,"R_UcCa2ttHVbLi8M1","EN",1,"44792",4,"2",4,4,5,5,5,5,4,5,5,4,5,"gorilla",30,1,1,4,"Image2","Image2",4,5,5,5
"905","ATYWW6K7XN8XN",61770,2022-08-19 16:44:35,2022-08-19 16:46:17,100,102,"1",2022-08-19 16:46:18,"R_Y92pgm7p7YISZIl","EN",1,"44792",4,"1,2",4,4,4,4,4,4,4,4,4,4,4,"animal",30,1,1,5,"Image3","Image3",4,4,4,4
"906","A13JJHDWBG4ZCM",56709,2022-08-19 16:44:45,2022-08-19 16:46:46,100,121,"1",2022-08-19 16:46:46,"R_XYT5r0Ui4WEVw6l","EN",1,"44792",4,"2",4,4,4,4,4,4,4,4,5,4,4,"animal",30,1,1,4,"Image4","Image4",4,4,4,4
"907","A3FBGZWHXK1848",64538,2022-08-19 16:44:45,2022-08-19 16:50:42,100,357,"1",2022-08-19 16:50:43,"R_1HbDy2f6i4ToHLa","EN",0.899999976158142,"44792",4,"2",5,4,4,4,5,4,5,4,5,4,5,"GORILLA",31,1,2,4,"Image1","Image1",5,4,4,4
"908","A1KFHUDQAOGWKG",68226,2022-08-19 16:44:51,2022-08-19 16:47:13,100,142,"1",2022-08-19 16:47:14,"R_2PdJaXy0s3cxSpu","EN",1,"44792",2,"1,2,3",2,4,4,2,2,2,5,2,4,2,2,"odd",28,1,1,4,"Image3","Image3",5,2,2,2
"909","A3JTNYBRYPL6I2",71035,2022-08-19 16:44:51,2022-08-19 16:47:37,100,166,"1",2022-08-19 16:47:37,"R_26b7PFtjgaPg3pN","EN",1,"44792",5,"1,2,3",5,5,5,5,5,5,5,4,5,5,5,"SAVE THE WILD ANIMALS",44,1,1,4,"Image2","Image2",5,5,5,4
"910","AZ1KTVBLOCNMM",88281,2022-08-19 16:44:52,2022-08-19 16:52:57,100,485,"1",2022-08-19 16:52:58,"R_V3GJwRHu8wPLBxT","EN",0.899999976158142,"44792",4,"1,2,3",2,3,4,3,5,1,4,1,5,3,2,"it's photoshoped",28,5,2,4,"Image1","Image1",4,1,3,1
"911","A282D1111CTH37",79082,2022-08-19 16:44:56,2022-08-19 16:51:49,100,413,"1",2022-08-19 16:51:49,"R_1NsIOFREKkSBGhJ","EN",0.899999976158142,"44792",1,"1,3",4,5,4,1,5,2,5,1,5,4,4,"gorilla",76,1,2,4,"Image2","Image2",5,2,1,1
"912","A38KHY10NNFR7Z",93171,2022-08-19 16:45:11,2022-08-19 16:54:22,100,551,"1",2022-08-19 16:54:22,"R_22KrjgTHIG3hT9E","EN",1,"44792",4,"2",4,2,4,2,4,2,4,4,4,4,4,"creature",37,6,2,4,"Image2","Image2",4,2,2,4
"913","A1INHGADT2VOYL",51763,2022-08-19 16:45:12,2022-08-19 16:59:59,100,887,"1",2022-08-19 16:59:59,"R_3KrOwCddRhQ18s0","EN",0.899999976158142,"44792",4,"2",3,3,4,3,4,4,1,4,4,4,4,"TARSIER",30,1,2,4,"Image3","Image3",1,4,3,4
"914","A2UOURWPFGV8A4",24838,2022-08-19 16:45:17,2022-08-19 16:49:15,100,238,"1",2022-08-19 16:49:15,"R_2uQzLsSPPew30ub","EN",0.899999976158142,"44792",1,"1,2,3",3,4,5,2,2,4,2,1,4,3,4,"GORILLA",55,1,2,4,"Image1","Image1",2,4,2,1
"915","A15SB9KAGZMJ4G",72717,2022-08-19 16:45:19,2022-08-19 16:48:10,100,171,"1",2022-08-19 16:48:10,"R_2tGvscRBRIUF9CW","EN",1,"44792",4,"1,2,3",4,3,4,4,4,4,4,4,4,3,4,"nice",25,5,2,4,"Image1","Image1",4,4,4,4
"916","A330JJZGJL7IG2",70663,2022-08-19 16:45:26,2022-08-19 16:50:26,100,299,"1",2022-08-19 16:50:26,"R_sTlqPS9TgWeLSBb","EN",0.800000011920929,"44792",1,"1",2,3,2,1,1,2,4,1,4,2,3,"sweet",70,1,2,5,"Image4","Image4",4,2,1,1
"917","ANY6Q2E2PQBB1",54239,2022-08-19 16:45:27,2022-08-19 16:56:23,100,656,"1",2022-08-19 16:56:23,"R_1GPxiMq0zPEK7sh","EN",1,"44792",4,"1,2,3",5,2,4,4,4,4,4,4,5,5,5,"Let them live freely and never ruined therit living places",20,1,2,5,"Image2","Image2",4,4,4,4
"918","A1VJ7EL0YXE6XG",28653,2022-08-19 16:45:28,2022-08-19 16:46:59,100,90,"1",2022-08-19 16:46:59,"R_2XmJJ5KmbR7bQCN","EN",0.899999976158142,"44792",5,"1,2,3",5,5,5,5,5,4,5,5,4,4,4,"anuimal",30,1,1,4,"Image3","Image3",5,4,5,5
"919","A3130IL5ZPWPKK",28653,2022-08-19 16:45:28,2022-08-19 16:46:59,100,90,"1",2022-08-19 16:46:59,"R_2XmJJ5KmbR7bQCN","EN",0.899999976158142,"44792",5,"1,2,3",5,5,5,5,5,4,5,5,4,4,4,"anuimal",30,1,1,4,"Image3","Image3",5,4,5,5
"920","ARC40W8260FN5",58911,2022-08-19 16:45:47,2022-08-19 17:08:23,100,1356,"1",2022-08-19 17:08:24,"R_2fkdz1l8jioaqqO","EN",0.899999976158142,"44792",4,"1,2,3",4,2,5,3,4,4,4,2,5,5,4,"this animial was good habit animial",56,1,2,4,"Image2","Image2",4,4,3,2
"921","A1BAYAOZF4WBTZ",68468,2022-08-19 16:45:54,2022-08-19 16:48:24,100,150,"1",2022-08-19 16:48:25,"R_ZKuYAEOsn126yid","EN",0.899999976158142,"44792",2,"1",4,3,5,1,1,3,4,1,5,5,4,"gorilla",32,1,1,4,"Image1","Image1",4,3,1,1
"922","A3CTPF03CRIP67",87262,2022-08-19 16:45:56,2022-08-19 16:51:53,100,356,"1",2022-08-19 16:51:53,"R_30dEwnAEyDabngE","EN",1,"44792",1,"1,2",2,3,3,2,2,2,3,1,3,2,3,"Wildlife",30,1,1,4,"Image4","Image4",3,2,2,1
"923","A1D2S7NTKNVKV0",32927,2022-08-19 16:46:01,2022-08-19 16:50:58,100,296,"1",2022-08-19 16:50:58,"R_XYUwKd2vxYNT1g5","EN",0.899999976158142,"44792",1,"1,2,3",2,4,3,2,4,3,2,1,5,2,3,"Cute",33,1,1,4,"Image3","Image3",2,3,2,1
"924","A20GS82KRWAJZ3",85473,2022-08-19 16:46:16,2022-08-19 17:00:00,100,824,"1",2022-08-19 17:00:01,"R_oZaPbRcVwOOnF0R","EN",0.899999976158142,"44792",3,"1,2,5",4,4,4,3,4,4,4,5,5,4,4,"THE ANIMAL IS LOOK LIKE SO QUTE",24,4,1,5,"Image3","Image3",4,4,3,5
"925","A1WY2RM4NFA5K0",58353,2022-08-19 16:46:24,2022-08-19 16:51:20,100,296,"1",2022-08-19 16:51:21,"R_1ND3MwKwlAj7D60","EN",1,"44792",1,"1,2,3,5",2,4,2,2,1,2,4,2,4,2,3,"Rare",39,1,2,2,"Image4","Image4",4,2,2,2
"926","A23FQBF0DE3XXP",50488,2022-08-19 16:46:35,2022-08-19 16:52:41,100,365,"1",2022-08-19 16:52:41,"R_ylOSF3ScJrEbj0J","EN",1,"44792",4,"2",5,4,4,4,5,4,4,4,5,4,4,"Beautiful",43,1,2,4,"Image1","Image1",4,4,4,4
"927","A2U55RNO3SR0HW",24991,2022-08-19 16:46:36,2022-08-19 16:48:33,100,116,"1",2022-08-19 16:48:33,"R_1FLYzdWI8Gyy9Ln","EN",1,"44792",4,"1,2",4,4,4,4,4,4,4,4,4,4,4,"animal",30,1,1,5,"Image4","Image4",4,4,4,4
"928","ATZUUPHDC1ZQY",22135,2022-08-19 16:46:39,2022-08-19 16:52:38,100,358,"1",2022-08-19 16:52:38,"R_1OZHRPOUFSd51VN","EN",1,"44792",5,"2",4,5,4,5,4,5,5,4,5,5,5,"The animal handle the safe",25,5,2,4,"Image3","Image3",5,5,5,4
"929","A34NKRMI8IMXUA",98823,2022-08-19 16:46:42,2022-08-19 16:50:27,100,225,"1",2022-08-19 16:50:28,"R_3HvpSXRLLztibMT","EN",1,"44792",5,"2",5,4,5,5,4,4,5,5,4,4,5,"WOW",40,4,1,4,"Image4","Image4",5,4,5,5
"930","A2MLPD4FNS2LT",11371,2022-08-19 16:46:48,2022-08-19 16:54:16,100,448,"1",2022-08-19 16:54:16,"R_3G1iOUdGHdsE5sa","EN",1,"44792",5,"2",4,4,5,4,5,4,5,4,5,4,4,"training",36,2,1,4,"Image2","Image2",5,4,4,4
"931","ANWY0TG55MWW9",28118,2022-08-19 16:46:57,2022-08-19 16:51:38,100,280,"1",2022-08-19 16:51:38,"R_3NJsCv50hCxFN0e","EN",0.899999976158142,"44792",1,"1,2,3,5",4,4,4,1,5,2,4,1,5,5,4,"Incredible",52,1,1,4,"Image1","Image1",4,2,1,1
"932","A3KPDWMMXCJART",23237,2022-08-19 16:46:58,2022-08-19 16:50:06,100,187,"1",2022-08-19 16:50:06,"R_2RU2FrdHiTyW1uN","EN",1,"44792",5,"2",5,4,5,4,4,5,5,5,4,5,5,"Gorilla",30,1,1,4,"Image2","Image2",5,5,4,5
"933","A3Q9X8CBPHFRTZ",50267,2022-08-19 16:47:09,2022-08-19 16:48:57,100,107,"1",2022-08-19 16:48:57,"R_pRuR63mpCxXEoIF","EN",0.800000011920929,"44792",4,"1,2",4,4,4,4,4,4,4,4,4,4,4,"gorilla",30,1,1,4,"Image2","Image2",4,4,4,4
"934","ADX1IEHTH8KQT",82909,2022-08-19 16:47:12,2022-08-19 16:48:42,100,89,"1",2022-08-19 16:48:42,"R_3OoWAouAEij4635","EN",1,"44792",4,"1,2,3",4,5,4,5,5,5,4,4,4,5,5,"animal",30,1,1,4,"Image1","Image1",4,5,5,4
"935","A17S6D2Z3VO1M5",27985,2022-08-19 16:47:31,2022-08-19 16:56:42,100,551,"1",2022-08-19 16:56:42,"R_12LqWw3yMs0R8d5","EN",0.899999976158142,"44792",2,"1,2,3,4,5",4,2,4,4,3,4,4,2,4,4,4,"INTRESTING",37,1,2,4,"Image2","Image2",4,4,4,2
"936","A183RML182HZFI",56145,2022-08-19 16:47:33,2022-08-19 16:52:11,100,277,"1",2022-08-19 16:52:11,"R_3jUxF35zXNRTGic","EN",0.699999988079071,"44792",4,"2",4,4,4,4,4,4,4,4,4,4,4,"ANIMAL ARE Disgusting",35,1,2,4,"Image2","Image2",4,4,4,4
"937","A240SOEWIWULOH",33353,2022-08-19 16:48:03,2022-08-19 16:53:55,100,352,"1",2022-08-19 16:53:56,"R_10vXeu85NsGz1xv","EN",0.899999976158142,"44792",1,"1,2,5",4,3,4,1,5,4,5,2,5,4,5,"Nature",33,5,2,4,"Image2","Image2",5,4,1,2
"938","A3KTR83AFRM010",21536,2022-08-19 16:48:49,2022-08-19 16:55:16,100,386,"1",2022-08-19 16:55:16,"R_AAKARvl4FRmP0Bz","EN",0.899999976158142,"44792",4,"1,2",4,4,4,4,4,4,4,3,4,4,4,"NATURAL ANIMALS IS BEAUTYFULL",44,1,2,5,"Image1","Image1",4,4,4,3
"939","AB7TB6D22L1SP",58537,2022-08-19 16:48:58,2022-08-19 16:53:45,100,286,"1",2022-08-19 16:53:45,"R_3I5ZsKSsGk3UYck","EN",1,"44792",4,"1,2",4,4,4,4,4,4,4,4,4,4,4,"animal",30,1,1,5,"Image3","Image3",4,4,4,4
"940","A3BIJT39YYPGKP",19016,2022-08-19 16:49:10,2022-08-19 16:51:02,100,112,"1",2022-08-19 16:51:03,"R_2dnbPa9VTBOPIdJ","EN",0.899999976158142,"44792",4,"2",4,4,4,4,4,4,4,4,4,4,4,"GORILLA",30,1,1,4,"Image1","Image1",4,4,4,4
"941","A1W4BDAHAHUMVZ",22125,2022-08-19 16:49:17,2022-08-19 16:54:56,100,339,"1",2022-08-19 16:54:56,"R_3QDIxjbhL94Ulr8","EN",0.400000005960464,"44792",4,"2",4,4,4,4,4,4,5,4,4,4,5,"My Friend",47,4,1,5,"Image4","Image4",5,4,4,4
"942","AOQ9YNK1SX72Q",97254,2022-08-19 16:49:55,2022-08-19 16:54:49,100,294,"1",2022-08-19 16:54:50,"R_2q3sUsfIBytefSo","EN",0.899999976158142,"44792",5,"1",4,4,3,1,5,1,5,1,5,5,3,"Gorilla",44,1,2,3,"Image2","Image2",5,1,1,1
"943","A2B3GSJUVSSULZ",39873,2022-08-19 16:50:06,2022-08-19 16:53:27,100,201,"1",2022-08-19 16:53:28,"R_Ox5ykIpdEFivWJH","EN",1,"44792",5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,"All animal were captured and handle safely",50,1,1,4,"Image4","Image4",5,5,5,5
"944","AX1YV8YNRW0GB",54500,2022-08-19 16:50:09,2022-08-19 16:54:30,100,261,"1",2022-08-19 16:54:30,"R_tE8I7tFnVeNkvrb","EN",1,"44792",1,"1,2",2,2,5,4,1,4,4,4,5,5,4,"Cute",31,1,1,4,"Image4","Image4",4,4,4,4
"945","A2QUSCZS3RXGXE",89359,2022-08-19 16:50:10,2022-08-19 16:56:52,100,401,"1",2022-08-19 16:56:52,"R_2wnww7FuFKAtvhb","EN",0.899999976158142,"44792",4,"1,2",4,4,4,4,4,2,4,4,4,4,4,"Cute",31,1,1,4,"Image3","Image3",4,2,4,4
