WorkerId,Random.ID,Start.Date,End.Date,Progress,Duration..in.seconds.,Finished,Recorded.Date,Response.ID,User.Language,Q_RecaptchaScore,Click.to.write.the.question.text...Date,X...I.believe.I.have.encountered.this.animal.species.in.the.real.world.,Which.social.media.do.you.have.use..select.all.that.apply..,X...I.am.knowledgeable.about.wildlife.and.or.habitat.conservation.,X...This.animal.is.an.endangered.species.,X...After.seeing.this.post..I.am.more.likely.to.support.wildlife.conservation.and.or.research.,X...This.animal.would.make.a.good.pet.,X...I.believe.I.have.encountered.this.animal.species.online.,X...I.would.seek.out.an.experience.to.personally.interact.with.this.animal.,X...This.post.depicts.wildlife.research.,X...I.would.like.to.have.this.animal.as.a.pet.,X...I.think.wildlife.conservation.is.important.,X...I.actively.support.or.participate.in.wildlife.and.or.habitat.conservation.,X...After.seeing.this.post..I.would.like.to.see.more.images.like.this.,To.see.the.post.again..use.your.mouse.to.click.on.the..Back..button.....What.one.word.comes.to.mind.when.you.see.this.post.,What.is.your.age.,Please.specify.your.ethnicity.,To.which.gender.identity.do.you.most.identify.,What.is.the.highest.degree.or.level.of.school.you.have.completed..If.currently.enrolled..what.is.your.highest.degree.received.,Treatment.shown
A1MQA5EI1F1AIL,85183,8/19/2022 16:09,8/19/2022 16:15,100,366,1,8/19/2022 16:16,R_31z2OUl7yLftKsE,EN,1,8/19/2022,4,2,4,4,5,2,4,4,4,5,5,5,4,Research,25,1,2,4,Image4
A2XWHI802A89XL,85943,8/19/2022 16:09,8/19/2022 16:14,100,257,1,8/19/2022 16:14,R_2tKxH5VFWz03I4R,EN,0.800000012,8/19/2022,4,"1,2,3,5",4,5,4,4,2,4,4,5,4,4,4,cute,24,1,1,4,Image4
A1VE6VNQJO0U88,98805,8/19/2022 16:09,8/19/2022 16:17,100,449,1,8/19/2022 16:17,R_8GFPywhZolGoNZT,EN,0.899999976,8/19/2022,1,"1,2,3",4,5,4,5,2,4,5,4,5,4,4,help,41,1,2,4,Image3
A1NN61ZAXV9FR0,70879,8/19/2022 16:09,8/19/2022 16:16,100,421,1,8/19/2022 16:16,R_1gvVTZk7wioHcRM,EN,1,8/19/2022,4,"1,2,3",4,4,4,4,4,4,5,4,4,4,4,nature,25,1,2,4,Image1
A1LT4VF7LO1WYU,35714,8/19/2022 16:10,8/19/2022 16:15,99,306,0,8/26/2022 16:15,R_2Y3vBrkzylMZl50,EN,0.800000012,8/19/2022,4,1,5,4,4,4,5,5,5,5,4,5,5,wonderful,45,1,2,4,Image1
A23B3KN37PYNDF,35714,8/19/2022 16:10,8/19/2022 16:15,99,306,0,8/26/2022 16:15,R_2Y3vBrkzylMZl50,EN,0.800000012,8/19/2022,4,1,5,4,4,4,5,5,5,5,4,5,5,wonderful,45,1,2,4,Image1
A3BE0L8XRKG8GK,52617,8/19/2022 16:10,8/19/2022 16:12,100,115,1,8/19/2022 16:12,R_1qff2sWxoi1EovV,EN,1,8/19/2022,5,"1,2,3,5",4,1,4,2,4,4,1,5,4,2,4,GOOD,30,1,1,4,Image2
A2774PHW9BF77M,33025,8/19/2022 16:10,8/19/2022 16:13,100,190,1,8/19/2022 16:13,R_86AeFUpV9g1AqyJ,EN,0.899999976,8/19/2022,4,2,4,4,4,4,4,4,4,4,4,4,4,gorilla,30,1,1,4,Image1
A3NOHOWWF8W46P,30483,8/19/2022 16:10,8/19/2022 16:12,100,163,1,8/19/2022 16:12,R_1Hos9kpuSCJcAhr,EN,1,8/19/2022,5,2,4,4,5,5,5,4,5,5,5,4,4,very good,30,4,2,5,Image3
A3D282V78XEZYF,68544,8/19/2022 16:10,8/19/2022 16:17,100,457,1,8/19/2022 16:17,R_1QFPwzJFaVT5Vfq,EN,0.899999976,8/19/2022,1,6,2,4,3,1,2,2,2,1,5,2,4,jungle,54,1,2,4,Image1
A2MI7L5QRNPV1Y,22878,8/19/2022 16:10,8/19/2022 16:18,100,500,1,8/19/2022 16:18,R_3MARN749qELRzRK,EN,1,8/19/2022,4,3,4,4,4,4,4,5,5,4,4,4,4,Disturb,25,1,1,4,Image2
A1GTK51EOSCJOV,36596,8/19/2022 16:10,8/19/2022 16:15,100,288,1,8/19/2022 16:15,R_3dSUU5JUzDIFVvz,EN,0.899999976,8/19/2022,1,1,3,3,5,2,2,4,5,1,5,5,4,compassion,68,1,2,5,Image4
A23H641789ORB4,88498,8/19/2022 16:10,8/19/2022 16:15,100,311,1,8/19/2022 16:15,R_1jD1PWGhJoLeBdV,EN,0.800000012,8/19/2022,5,"1,2,3,5",5,2,4,4,4,2,4,4,4,2,5,Beautiful,61,1,1,4,Image1
A1NOUBYTTZNNAZ,78474,8/19/2022 16:10,8/19/2022 16:13,100,146,1,8/19/2022 16:13,R_yQkmzPyQxt40Xnz,EN,1,8/19/2022,3,"1,2",3,3,4,4,3,4,2,3,2,2,4,INTERESTING,35,1,1,4,Image3
A1JRD9COHJTKL7,36886,8/19/2022 16:10,8/19/2022 16:16,100,336,1,8/19/2022 16:16,R_XnBXzX8HjCX6vJv,EN,1,8/19/2022,5,"1,2,3,4,5",4,4,4,2,4,5,4,2,5,4,5,SAVE ANIMALS,40,1,2,4,Image2
AWIXX0JTOJ23U,20254,8/19/2022 16:10,8/19/2022 16:15,100,282,1,8/19/2022 16:15,R_33mvYl4oLsa5gBk,EN,1,8/19/2022,5,2,5,5,5,5,5,5,5,5,5,5,5,pity,48,1,2,4,Image2
A1O5EIEK0HONJJ,45738,8/19/2022 16:10,8/19/2022 16:14,100,197,1,8/19/2022 16:14,R_2dMSe5vCT9l97Bm,EN,1,8/19/2022,4,"1,2",4,4,4,4,2,4,5,4,3,4,5,incredabile,23,1,1,4,Image1
A287I4G1Q0K003,89972,8/19/2022 16:10,8/19/2022 16:15,100,255,1,8/19/2022 16:15,R_ToLXwIDN9Fm6HFn,EN,0.899999976,8/19/2022,4,"1,2,3",5,4,4,4,4,4,4,4,4,4,4,Slow loris,30,4,1,4,Image3
A1TV4ZM6ALVQV,89972,8/19/2022 16:10,8/19/2022 16:15,100,255,1,8/19/2022 16:15,R_ToLXwIDN9Fm6HFn,EN,0.899999976,8/19/2022,4,"1,2,3",5,4,4,4,4,4,4,4,4,4,4,Slow loris,30,4,1,4,Image3
AMF4NAITQL7Z6,89972,8/19/2022 16:10,8/19/2022 16:15,100,255,1,8/19/2022 16:15,R_ToLXwIDN9Fm6HFn,EN,0.899999976,8/19/2022,4,"1,2,3",5,4,4,4,4,4,4,4,4,4,4,Slow loris,30,4,1,4,Image3
A3JYEAS4FIGFUV,89972,8/19/2022 16:10,8/19/2022 16:15,100,255,1,8/19/2022 16:15,R_ToLXwIDN9Fm6HFn,EN,0.899999976,8/19/2022,4,"1,2,3",5,4,4,4,4,4,4,4,4,4,4,Slow loris,30,4,1,4,Image3
A262YEPP7TVFWA,89972,8/19/2022 16:10,8/19/2022 16:15,100,255,1,8/19/2022 16:15,R_ToLXwIDN9Fm6HFn,EN,0.899999976,8/19/2022,4,"1,2,3",5,4,4,4,4,4,4,4,4,4,4,Slow loris,30,4,1,4,Image3
A3A112F529ZW3R,33182,8/19/2022 16:10,8/19/2022 16:17,100,388,1,8/19/2022 16:17,R_3EyYpm08A3hqrTW,EN,1,8/19/2022,5,2,5,4,5,5,5,5,5,5,5,5,5,GOOD,27,1,2,4,Image1
A1R1EOKY5ZEN4W,96225,8/19/2022 16:10,8/19/2022 16:15,100,288,1,8/19/2022 16:15,R_2rkltVNkVC5diH0,EN,1,8/19/2022,5,2,5,5,5,5,5,5,5,4,4,5,5,PET,40,1,1,2,Image4
ADTST3X4JJEIH,34099,8/19/2022 16:10,8/19/2022 16:16,100,326,1,8/19/2022 16:16,R_AhBqUyIg6qblb0d,EN,1,8/19/2022,4,"1,2,3",4,4,5,5,4,4,4,4,5,5,4,SAVE ANIMAL,29,1,1,4,Image3
A2NODEE9MITTYT,21724,8/19/2022 16:10,8/19/2022 16:13,100,169,1,8/19/2022 16:13,R_tFisGdw29WGzcfD,EN,0.699999988,8/19/2022,4,"1,2,3",4,4,4,5,2,4,4,1,4,4,5,funny,25,5,1,4,Image4
A2F8NXRMUUV7J5,72641,8/19/2022 16:10,8/19/2022 16:14,100,199,1,8/19/2022 16:14,R_2dTorfuKufdHuoC,EN,0.899999976,8/19/2022,4,"1,2,3,5",5,5,5,4,5,5,5,4,4,5,5,jessd,57,1,2,4,Image3
AE9KNJZWDCDSE,19258,8/19/2022 16:11,8/19/2022 16:14,100,203,1,8/19/2022 16:14,R_C8QjrpEhaXaWB69,EN,0.899999976,8/19/2022,4,2,4,4,4,4,4,4,4,4,5,4,4,NICE,24,5,1,4,Image1
A2SKMVMT6EVAZZ,39746,8/19/2022 16:11,8/19/2022 16:16,100,310,1,8/19/2022 16:16,R_1kLlNNlbE2hHMDh,EN,0.899999976,8/19/2022,5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,All animals absoutely humans,25,1,2,5,Image1
AUBKB2XCGMMGQ,24088,8/19/2022 16:11,8/19/2022 16:16,100,308,1,8/19/2022 16:16,R_PFE2gFt32yiMLe1,EN,0.899999976,8/19/2022,4,"1,2",5,5,5,4,5,4,4,4,4,5,5,good,25,1,2,4,Image3
A14KFBNK10WH7R,25392,8/19/2022 16:11,8/19/2022 16:32,100,1269,1,8/19/2022 16:32,R_3r1yhKYNDndr7tc,EN,0.800000012,8/19/2022,5,2,5,4,4,5,4,4,4,5,5,4,5,ANIMALS,30,1,1,4,Image4
A19XL4K9X3S6Y6,32349,8/19/2022 16:11,8/19/2022 16:16,100,342,1,8/19/2022 16:16,R_1jAHVc7k6JQQZrk,EN,0.800000012,8/19/2022,4,2,4,4,4,4,4,4,4,4,4,4,4,my friend,49,4,2,5,Image1
AKTQD9Y44G495,28041,8/19/2022 16:11,8/19/2022 16:18,100,419,1,8/19/2022 16:18,R_305KpD9RC0dn8m2,EN,0.899999976,8/19/2022,4,"1,3",1,4,3,1,3,1,5,1,5,2,3,animal  preservation ,63,5,2,4,Image2
A270TE5F4YDKIH,28041,8/19/2022 16:11,8/19/2022 16:18,100,419,1,8/19/2022 16:18,R_305KpD9RC0dn8m2,EN,0.899999976,8/19/2022,4,"1,3",1,4,3,1,3,1,5,1,5,2,3,animal  preservation ,63,5,2,4,Image2
A252OJSOT5LYQL,41641,8/19/2022 16:11,8/19/2022 16:20,100,573,1,8/19/2022 16:20,R_1jB2rcZolG2khib,EN,0.899999976,8/19/2022,4,"1,2",4,4,4,4,5,4,4,4,4,4,5,different,30,4,2,5,Image4
A3G0GCV9L0OYJC,17979,8/19/2022 16:11,8/19/2022 16:19,100,505,1,8/19/2022 16:19,R_3ixmD1e54PtKVwn,EN,0.899999976,8/19/2022,1,"1,2,3",2,3,3,3,1,4,4,3,5,2,4,passion,49,1,1,4,Image4
A1XVOBJZ7B70B0,52928,8/19/2022 16:11,8/19/2022 16:14,100,171,1,8/19/2022 16:14,R_31EKvgwqIdCaGv4,EN,1,8/19/2022,4,"1,2,3",4,5,4,2,4,5,4,2,5,2,5,love ,24,4,1,4,Image2
AJFODW94PANPW,86531,8/19/2022 16:11,8/19/2022 16:19,100,448,1,8/19/2022 16:19,R_2z7UbqYejlyaBWv,EN,0.400000006,8/19/2022,4,"2,3",4,4,4,4,4,4,4,4,4,4,4,Enjoyable,59,5,1,5,Image4
A2ATMJRPF86PSM,77222,8/19/2022 16:11,8/19/2022 16:17,99,345,0,8/26/2022 16:17,R_Ah2VUog94UMSmul,EN,0.899999976,8/19/2022,4,2,4,4,4,4,4,4,4,4,4,4,4,MY BROTHER,36,4,1,5,Image2
A1TIKB6CAQFH2B,81859,8/19/2022 16:11,8/19/2022 16:15,100,255,1,8/19/2022 16:15,R_272wYkoYMc4vae8,EN,0.899999976,8/19/2022,4,"1,2,3",4,4,4,5,4,4,4,4,4,5,4,very nice,34,1,2,4,Image1
A2VH1DVHPNFGUG,14056,8/19/2022 16:11,8/19/2022 16:15,100,212,1,8/19/2022 16:15,R_2dtZh4n0RFUJpE8,EN,1,8/19/2022,2,"1,2,3,5",3,2,4,2,4,2,3,1,5,2,4,Nature,26,5,2,4,Image2
A1Z6HBJKZ922BJ,55044,8/19/2022 16:11,8/19/2022 16:14,100,163,1,8/19/2022 16:14,R_zYX473NQHDCBMaZ,EN,1,8/19/2022,5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,SAVE WILDLIFE ,32,1,1,5,Image3
A2DVDC9AM2E9ZG,44271,8/19/2022 16:11,8/19/2022 16:32,100,1227,1,8/19/2022 16:32,R_qOudOrenya7O0EN,EN,1,8/19/2022,4,2,4,5,4,5,4,4,4,3,4,4,4,Safe handling,25,5,2,4,Image4
ADIT3WNV1EKNP,57746,8/19/2022 16:11,8/19/2022 16:17,100,351,1,8/19/2022 16:17,R_31ilWRwCZQPKVCU,EN,0.899999976,8/19/2022,4,"1,2",5,5,4,5,5,4,4,4,4,4,4,rohan gunatillake,44,1,2,4,Image3
A2VX1BE00TSHJU,58713,8/19/2022 16:11,8/19/2022 16:15,100,236,1,8/19/2022 16:15,R_TpFYufJUjYQaMzn,EN,0.899999976,8/19/2022,4,"1,2",4,5,4,4,4,4,4,4,4,4,4,Gorilla,30,1,1,4,Image2
AU4PTX44URN8D,21116,8/19/2022 16:11,8/19/2022 16:19,100,440,1,8/19/2022 16:19,R_2chhzS81bIlXjiy,EN,0.899999976,8/19/2022,4,"1,2,3,4",4,4,5,4,5,5,5,4,4,5,4,MEN WITH AMOUNTAIN GORILLA,35,2,2,4,Image1
AEBC948UA4DES,35787,8/19/2022 16:11,8/19/2022 16:29,100,1041,1,8/19/2022 16:29,R_3RpGsrZLoAbtDfJ,EN,1,8/19/2022,5,2,5,4,5,5,5,5,5,5,5,5,5,help,26,4,1,4,Image4
A3T8VF2CHNPL2W,62184,8/19/2022 16:11,8/19/2022 16:18,100,408,1,8/19/2022 16:18,R_ZkI5GqFG8FgZwJz,EN,1,8/19/2022,4,"1,2,3",5,2,4,4,5,2,5,5,5,4,4, that man is a scientist,30,4,1,5,Image3
A2BLD7PEVCIAZS,94728,8/19/2022 16:11,8/19/2022 16:17,100,353,1,8/19/2022 16:17,R_OdRLpbsNnCNucvL,EN,1,8/19/2022,4,2,4,4,4,4,4,4,4,4,4,4,5,good,30,4,1,4,Image3
AKSLU0C30G3JT,49165,8/19/2022 16:12,8/19/2022 16:15,100,193,1,8/19/2022 16:15,R_3EAUptcn1sltA2R,EN,1,8/19/2022,5,"1,2",4,2,4,2,5,4,5,2,5,5,2,Cruel,45,1,1,4,Image4
A1W6VPW5ZYSCJB,81620,8/19/2022 16:12,8/19/2022 16:16,100,254,1,8/19/2022 16:16,R_1ptyRPfGBhoFRcv,EN,0.899999976,8/19/2022,5,2,5,5,5,2,5,5,5,2,5,5,5,Amazing,30,4,1,4,Image1
A1LL13M1LDRCYA,15016,8/19/2022 16:12,8/19/2022 16:20,100,506,1,8/19/2022 16:20,R_TdrJZeyIm0Nga1b,EN,1,8/19/2022,4,"1,2",4,4,4,4,4,4,4,4,4,4,4, It turns out that mice and rats are the most commonly used animals in research,55,6,2,5,Image3
A21XQYRKFFHL4A,50589,8/19/2022 16:12,8/19/2022 16:16,100,254,1,8/19/2022 16:16,R_3JmJ6Y2pAFXpitW,EN,0.899999976,8/19/2022,4,1,3,4,4,1,3,4,5,1,5,3,4,gorilla,36,1,2,2,Image2
A1LK6J2HTS5RNB,17321,8/19/2022 16:12,8/19/2022 16:14,100,121,1,8/19/2022 16:14,R_2Y5td6LAmMeU5Rt,EN,1,8/19/2022,4,"1,2,3,5",4,4,2,4,5,4,2,2,5,5,4,GOOD FEEL,30,1,1,4,Image3
A34R9UZ3WCNNTK,49621,8/19/2022 16:12,8/19/2022 16:15,100,217,1,8/19/2022 16:15,R_1PUJDxwJWRb4zht,EN,0.899999976,8/19/2022,1,"1,2,3,5",1,3,3,1,5,2,1,1,5,1,3,Gorilla,28,6,1,2,Image1
AN9QQXKD4DUX,28044,8/19/2022 16:12,8/19/2022 16:19,100,420,1,8/19/2022 16:19,R_27j1QCeP6A2a7GE,EN,1,8/19/2022,3,"1,2",4,5,5,4,5,4,5,4,4,4,4,Mountain gorillas in My Research,32,1,2,4,Image2
A31JDBG4COQLSZ,27859,8/19/2022 16:12,8/19/2022 16:15,100,178,1,8/19/2022 16:15,R_3COb7qxj5CvrviX,EN,0.400000006,8/19/2022,5,"2,3,4",5,5,5,5,5,5,5,5,5,5,5,ANIMAL SAFTY,40,1,2,2,Image3
A16HPI1KY7EIO6,60221,8/19/2022 16:12,8/19/2022 16:20,100,465,1,8/19/2022 16:20,R_qK1T2YAV06SITN7,EN,0.899999976,8/19/2022,4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,ITS VERY DIFFERENT,50,4,2,5,Image3
A2GCOIME3F0T2P,90607,8/19/2022 16:12,8/19/2022 16:19,100,427,1,8/19/2022 16:19,R_29p3Pmg2OWgT3eq,EN,0.899999976,8/19/2022,4,"2,3",4,4,4,4,4,4,4,4,4,4,4,Enjoyable,41,5,2,5,Image2
A91MYT031Q8YY,75832,8/19/2022 16:12,8/19/2022 16:17,100,286,1,8/19/2022 16:17,R_1KvTohPGPdGas9c,EN,1,8/19/2022,2,"2,3",4,5,5,2,2,4,4,2,4,4,4,Interesting,35,1,2,2,Image2
A1X6KAS8KRAET8,42107,8/19/2022 16:12,8/19/2022 16:19,100,391,1,8/19/2022 16:19,R_3PBJnXfWuobO3EO,EN,0.899999976,8/19/2022,5,2,5,4,4,4,5,5,5,4,5,4,5,good,30,4,1,4,Image2
AYZXTVZLFQ8F3,43157,8/19/2022 16:12,8/19/2022 16:16,100,200,1,8/19/2022 16:16,R_Uz01WgLTU2p2GcN,EN,0.899999976,8/19/2022,4,"1,2,3,4,5",4,4,4,5,4,5,4,5,4,4,5,Cute,25,1,1,4,Image1
A2HHXKOT2LVKRH,93766,8/19/2022 16:12,8/19/2022 16:17,100,261,1,8/19/2022 16:17,R_6r5u3b3he2lnhER,EN,1,6/22/2019,2,"1,2",4,4,4,4,3,2,4,4,5,5,4,It will be very nice,25,1,1,4,Image3
A2FUF8Z8WCFAR2,24921,8/19/2022 16:12,8/19/2022 16:21,100,529,1,8/19/2022 16:21,R_30iNVUxuWX5PMQb,EN,1,8/19/2022,1,1,4,3,4,2,2,4,5,3,5,5,3,species,71,1,1,2,Image3
A23PG4T9JGU2AK,67787,8/19/2022 16:12,8/19/2022 16:16,100,233,1,8/19/2022 16:16,R_2w4toa3IioQQNzM,EN,1,8/19/2022,5,"1,2,3,4,5",4,4,4,5,5,5,5,5,4,4,4,wildlife,62,1,2,5,Image1
A3KK0279GW1MSN,16396,8/19/2022 16:12,8/19/2022 16:22,100,577,1,8/19/2022 16:22,R_2tyDFMVwBvwvjW8,EN,0.899999976,8/19/2022,4,2,5,4,4,5,4,4,4,4,4,4,4,cuteness,44,1,2,4,Image2
A38AF7RJM28PGX,45785,8/19/2022 16:13,8/19/2022 16:28,100,927,1,8/19/2022 16:28,R_3oSmaaq0KPaI4xf,EN,0.899999976,8/19/2022,1,"1,2,3",3,5,4,1,4,2,3,1,5,4,4,profound,65,1,2,4,Image1
A2CXUPLATCFNV0,72868,8/19/2022 16:13,8/19/2022 16:23,100,652,1,8/19/2022 16:23,R_1pJz5LOHaXlQBIr,EN,1,8/19/2022,2,"1,2,3",4,3,4,2,2,3,4,3,4,5,4,Save Wild Animals,37,4,1,5,Image1
A1WOUU2XHKU8Q1,30576,8/19/2022 16:13,8/19/2022 16:18,100,333,1,8/19/2022 16:18,R_2Cxqc3lghhChiCy,EN,0.899999976,8/19/2022,1,"1,2,3,5",4,4,4,1,4,3,3,1,5,4,4,dangerous,28,1,2,3,Image1
A19YRUF7K6FY78,68804,8/19/2022 16:13,8/19/2022 16:16,100,181,1,8/19/2022 16:16,R_2fChjwSGenUtedW,EN,0.899999976,8/19/2022,2,"1,2,3",5,4,5,5,4,5,4,5,5,4,5,cute,35,2,1,2,Image4
A2L2E6J3D23CN4,59140,8/19/2022 16:13,8/19/2022 16:15,100,134,1,8/19/2022 16:15,R_2YGidHixrzhARfe,EN,1,8/19/2022,4,2,4,2,4,4,3,4,3,4,3,4,3,unusual,32,1,1,4,Image4
AQCJI23U1VBYD,64165,8/19/2022 16:13,8/19/2022 16:19,100,340,1,8/19/2022 16:19,R_27ptFMPLgP5tKY8,EN,1,8/19/2022,5,"1,2,3,5",5,4,5,4,5,4,5,4,4,4,4,training,35,1,2,4,Image4
A3H3Z5V2V1461R,28793,8/19/2022 16:13,8/19/2022 16:22,100,555,1,8/19/2022 16:22,R_2UWXWB4x9pwINv8,EN,0.899999976,8/19/2022,1,"1,2,3,4,5",4,2,4,4,3,4,3,1,4,4,5,WILDLIFE ANIMALS,38,1,1,4,Image2
A1IA065HXI6461,38185,8/19/2022 16:13,8/19/2022 16:16,100,177,1,8/19/2022 16:16,R_3p5wfhwnBwKwowV,EN,0.899999976,8/19/2022,4,2,4,4,4,5,4,5,4,4,4,4,4,primatologist ,30,1,1,4,Image4
A3PYB8Z6FFWSOV,91048,8/19/2022 16:13,8/19/2022 16:17,100,252,1,8/19/2022 16:17,R_3ndQocyS2dvGtfO,EN,1,8/19/2022,1,"1,3",1,3,3,1,1,1,5,1,4,3,2,adorable,33,5,2,4,Image4
AVY9T681LKAI0,22966,8/19/2022 16:13,8/19/2022 16:20,100,430,1,8/19/2022 16:20,R_1DMatHPTYK0MqeU,EN,0.800000012,8/19/2022,4,2,4,4,4,4,4,4,4,4,4,4,4,Enjoyable,43,4,1,5,Image3
A3RDJ3UZ9EJP6Y,96351,8/19/2022 16:13,8/19/2022 16:28,100,855,1,8/19/2022 16:28,R_1DGVQTflCkbb1tf,EN,0.899999976,8/19/2022,3,"1,2,3,5",4,4,4,4,4,4,4,4,4,4,4,nice post about social,30,1,1,4,Image4
A6G80VHTBZKXM,95236,8/19/2022 16:13,8/19/2022 16:20,100,380,1,8/19/2022 16:20,R_3puato4zqkkEPjb,EN,0.899999976,8/19/2022,4,"1,2",4,2,4,4,4,4,4,4,5,2,4,I LIKE THIS MOUNTAIN GORILLA,40,1,2,4,Image1
A2P83PY6P7ECM5,25837,8/19/2022 16:13,8/19/2022 16:24,100,642,1,8/19/2022 16:24,R_3EcCktMXqgSFCJO,EN,0.899999976,8/19/2022,4,"2,3",5,4,4,5,4,5,4,4,4,4,4,cute,62,1,2,4,Image2
A1GEY1HZPZ0JU,25837,8/19/2022 16:13,8/19/2022 16:24,100,642,1,8/19/2022 16:24,R_3EcCktMXqgSFCJO,EN,0.899999976,8/19/2022,4,"2,3",5,4,4,5,4,5,4,4,4,4,4,cute,62,1,2,4,Image2
A24NUJ0TMY0GBG,88769,8/19/2022 16:14,8/19/2022 16:19,100,331,1,8/19/2022 16:19,R_2ZEthLggshkxNlg,EN,0.899999976,8/19/2022,1,"1,2,3,4,5",2,5,3,1,2,2,3,2,4,3,4,Adorable,54,1,2,2,Image4
A2SFAZOEJJQOMS,88769,8/19/2022 16:14,8/19/2022 16:19,100,331,1,8/19/2022 16:19,R_2ZEthLggshkxNlg,EN,0.899999976,8/19/2022,1,"1,2,3,4,5",2,5,3,1,2,2,3,2,4,3,4,Adorable,54,1,2,2,Image4
A30US88GBGBG0V,49989,8/19/2022 16:14,8/19/2022 16:17,100,212,1,8/19/2022 16:17,R_3QPG9KQhbzXS2F2,EN,1,8/19/2022,3,"1,2,3,5",2,3,5,4,2,2,4,5,4,2,3,Scary,47,1,1,5,Image2
AHAUKSS6UMWDJ,16539,8/19/2022 16:14,8/19/2022 16:24,100,625,1,8/19/2022 16:24,R_1hJZWkNT0cHykEU,EN,1,8/19/2022,4,"2,3",5,5,4,4,4,4,4,4,4,4,4,Butte  ,58,1,2,4,Image2
A2D749IVOS2YZ4,92469,8/19/2022 16:14,8/19/2022 16:20,100,375,1,8/19/2022 16:20,R_2bK2Q3DbLjm99Qs,EN,0.899999976,8/19/2022,4,"2,3",4,4,4,4,4,4,4,4,4,4,4,ENJOYABLE,60,4,2,5,Image4
ALML8V38FDV0,92469,8/19/2022 16:14,8/19/2022 16:20,100,375,1,8/19/2022 16:20,R_2bK2Q3DbLjm99Qs,EN,0.899999976,8/19/2022,4,"2,3",4,4,4,4,4,4,4,4,4,4,4,ENJOYABLE,60,4,2,5,Image4
A1AY3A97OWENX8,49210,8/19/2022 16:14,8/19/2022 16:18,100,251,1,8/19/2022 16:18,R_2WIPzhVunQKusIR,EN,1,8/19/2022,4,"1,2",5,4,4,5,5,4,5,4,4,4,4,interesting,25,5,1,4,Image3
A2NXZIK5NTML18,15017,8/19/2022 16:14,8/19/2022 16:26,100,705,1,8/19/2022 16:26,R_27eUd6oEFJlJN2x,EN,1,8/19/2022,5,"1,2,3",5,5,4,5,5,5,4,4,4,5,4,good,34,1,2,4,Image2
A2FJIZUHR6E4EZ,18553,8/19/2022 16:14,8/19/2022 16:20,100,386,1,8/19/2022 16:20,R_3M5Tw1g0rJovVFA,EN,1,8/19/2022,4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,animal in this post,59,1,1,4,Image3
A17IPELR5NC2LZ,18553,8/19/2022 16:14,8/19/2022 16:20,100,386,1,8/19/2022 16:20,R_3M5Tw1g0rJovVFA,EN,1,8/19/2022,4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,animal in this post,59,1,1,4,Image3
A3ZSLY8UQDRC3,75926,8/19/2022 16:14,8/19/2022 16:21,100,409,1,8/19/2022 16:21,R_27vtJYSGUJeiYpP,EN,0.899999976,8/19/2022,1,"1,2,3",2,4,3,1,4,1,3,1,4,3,2,leave them alone,31,1,1,4,Image2
A3A39I5MC9H0BB,93338,8/19/2022 16:14,8/19/2022 16:18,100,214,1,8/19/2022 16:18,R_3j8nF68wabFF9bL,EN,0.899999976,8/19/2022,4,2,4,4,4,4,4,4,5,5,4,4,5,Animals handles with safely,25,5,1,4,Image3
AGTXYXRMMG428,52332,8/19/2022 16:14,8/19/2022 16:20,100,366,1,8/19/2022 16:20,R_1QMDLZd1OQg81Wc,EN,1,8/19/2021,1,"1,2,3,5",5,2,5,4,4,5,4,4,4,5,5,Nature,35,3,1,5,Image2
A2D9DOBH0DA7H0,59031,8/19/2022 16:14,8/19/2022 16:43,100,1723,1,8/19/2022 16:43,R_10UDUIZzEKKEqSl,EN,1,8/19/2022,4,2,5,4,4,4,5,2,4,5,5,5,5,animals,30,1,1,4,Image3
ABS72LBDWLL28,56845,8/19/2022 16:14,8/19/2022 16:30,99,966,0,8/26/2022 16:30,R_3dWioJlcXSetKEK,EN,0.899999976,8/19/2022,5,"1,2,3",4,4,4,4,5,4,4,4,4,4,5,Mountain gorilla,39,4,1,5,Image1
A3IHTJXHWPQ2JR,84134,8/19/2022 16:14,8/19/2022 16:30,100,913,1,8/19/2022 16:30,R_BEyqWbEEePSdhFT,EN,1,8/19/2022,3,"1,2,3",4,2,5,3,4,4,4,4,4,5,4,Interesting,38,1,2,4,Image4
A1SK77UV16VAHF,41008,8/19/2022 16:14,8/19/2022 16:17,100,129,1,8/19/2022 16:17,R_uhbZZDiMZrckzAZ,EN,1,8/19/2022,1,2,4,4,5,1,5,4,3,1,5,5,5,Beautiful,27,1,2,4,Image1
AQRCQ6BBASPVQ,43818,8/19/2022 16:14,8/19/2022 16:16,100,94,1,8/19/2022 16:16,R_vAon1tkKDZRiKEV,EN,1,8/19/2022,2,"1,2,3,5",2,4,4,5,4,4,2,4,5,2,4,NOTHING,30,1,1,4,Image4
AT379ULO1RY9R,15710,8/19/2022 16:15,8/19/2022 16:19,100,273,1,8/19/2022 16:19,R_3CdKOs4Wd71clpf,EN,1,8/19/2022,2,"1,2",2,4,3,4,5,3,2,4,5,2,4,intrigued ,34,1,1,4,Image4
